"Record Length",100002,"Points",0.0001452,1.45333
"Sample Interval",1e-009,s,0.000145201,1.45333
"Trigger Point",-145199,"Samples",0.000145202,1.45333
"Trigger Time",-0.99999,s,0.000145203,1.45333
,,,0.000145204,1.45333
"Horizontal Offset",0.0001452,s,0.000145205,1.45333
,,,0.000145206,1.45333
,,,0.000145207,1.47
,,,0.000145208,1.47
,,,0.000145209,1.47
,,,0.00014521,1.47
,,,0.000145211,1.45333
,,,0.000145212,1.45333
,,,0.000145213,1.45333
,,,0.000145214,1.45333
,,,0.000145215,1.45333
,,,0.000145216,1.45333
,,,0.000145217,1.45333
,,,0.000145218,1.45333
,,,0.000145219,1.45333
,,,0.00014522,1.45333
,,,0.000145221,1.45333
,,,0.000145222,1.45333
,,,0.000145223,1.43667
,,,0.000145224,1.43667
,,,0.000145225,1.43667
,,,0.000145226,1.42
,,,0.000145227,1.43667
,,,0.000145228,1.43667
,,,0.000145229,1.42
,,,0.00014523,1.42
,,,0.000145231,1.43667
,,,0.000145232,1.43667
,,,0.000145233,1.43667
,,,0.000145234,1.43667
,,,0.000145235,1.43667
,,,0.000145236,1.43667
,,,0.000145237,1.43667
,,,0.000145238,1.43667
,,,0.000145239,1.43667
,,,0.00014524,1.43667
,,,0.000145241,1.43667
,,,0.000145242,1.43667
,,,0.000145243,1.43667
,,,0.000145244,1.45333
,,,0.000145245,1.45333
,,,0.000145246,1.47
,,,0.000145247,1.47
,,,0.000145248,1.47
,,,0.000145249,1.47
,,,0.00014525,1.47
,,,0.000145251,1.47
,,,0.000145252,1.47
,,,0.000145253,1.45333
,,,0.000145254,1.45333
,,,0.000145255,1.45333
,,,0.000145256,1.45333
,,,0.000145257,1.40333
,,,0.000145258,1.32
,,,0.000145259,1.32
,,,0.00014526,1.35333
,,,0.000145261,1.35333
,,,0.000145262,1.35333
,,,0.000145263,1.35333
,,,0.000145264,1.35333
,,,0.000145265,1.35333
,,,0.000145266,1.38667
,,,0.000145267,1.38667
,,,0.000145268,1.35333
,,,0.000145269,1.35333
,,,0.00014527,1.38667
,,,0.000145271,1.38667
,,,0.000145272,1.40333
,,,0.000145273,1.42
,,,0.000145274,1.43667
,,,0.000145275,1.47
,,,0.000145276,1.50333
,,,0.000145277,1.52
,,,0.000145278,1.53667
,,,0.000145279,1.52
,,,0.00014528,1.50333
,,,0.000145281,1.48667
,,,0.000145282,1.47
,,,0.000145283,1.47
,,,0.000145284,1.47
,,,0.000145285,1.45333
,,,0.000145286,1.45333
,,,0.000145287,1.45333
,,,0.000145288,1.43667
,,,0.000145289,1.42
,,,0.00014529,1.40333
,,,0.000145291,1.38667
,,,0.000145292,1.38667
,,,0.000145293,1.38667
,,,0.000145294,1.40333
,,,0.000145295,1.42
,,,0.000145296,1.42
,,,0.000145297,1.43667
,,,0.000145298,1.43667
,,,0.000145299,1.45333
,,,0.0001453,1.45333
,,,0.000145301,1.47
,,,0.000145302,1.47
,,,0.000145303,1.45333
,,,0.000145304,1.45333
,,,0.000145305,1.47
,,,0.000145306,1.47
,,,0.000145307,1.47
,,,0.000145308,1.47
,,,0.000145309,1.45333
,,,0.00014531,1.45333
,,,0.000145311,1.43667
,,,0.000145312,1.43667
,,,0.000145313,1.43667
,,,0.000145314,1.42
,,,0.000145315,1.42
,,,0.000145316,1.40333
,,,0.000145317,1.40333
,,,0.000145318,1.40333
,,,0.000145319,1.40333
,,,0.00014532,1.40333
,,,0.000145321,1.42
,,,0.000145322,1.43667
,,,0.000145323,1.43667
,,,0.000145324,1.45333
,,,0.000145325,1.47
,,,0.000145326,1.48667
,,,0.000145327,1.48667
,,,0.000145328,1.48667
,,,0.000145329,1.48667
,,,0.00014533,1.50333
,,,0.000145331,1.50333
,,,0.000145332,1.50333
,,,0.000145333,1.50333
,,,0.000145334,1.48667
,,,0.000145335,1.48667
,,,0.000145336,1.48667
,,,0.000145337,1.48667
,,,0.000145338,1.48667
,,,0.000145339,1.47
,,,0.00014534,1.47
,,,0.000145341,1.45333
,,,0.000145342,1.45333
,,,0.000145343,1.45333
,,,0.000145344,1.45333
,,,0.000145345,1.45333
,,,0.000145346,1.45333
,,,0.000145347,1.45333
,,,0.000145348,1.45333
,,,0.000145349,1.45333
,,,0.00014535,1.45333
,,,0.000145351,1.47
,,,0.000145352,1.47
,,,0.000145353,1.47
,,,0.000145354,1.47
,,,0.000145355,1.48667
,,,0.000145356,1.48667
,,,0.000145357,1.48667
,,,0.000145358,1.48667
,,,0.000145359,1.48667
,,,0.00014536,1.48667
,,,0.000145361,1.50333
,,,0.000145362,1.50333
,,,0.000145363,1.50333
,,,0.000145364,1.50333
,,,0.000145365,1.50333
,,,0.000145366,1.48667
,,,0.000145367,1.48667
,,,0.000145368,1.48667
,,,0.000145369,1.48667
,,,0.00014537,1.48667
,,,0.000145371,1.48667
,,,0.000145372,1.48667
,,,0.000145373,1.48667
,,,0.000145374,1.48667
,,,0.000145375,1.50333
,,,0.000145376,1.50333
,,,0.000145377,1.50333
,,,0.000145378,1.50333
,,,0.000145379,1.50333
,,,0.00014538,1.50333
,,,0.000145381,1.52
,,,0.000145382,1.52
,,,0.000145383,1.52
,,,0.000145384,1.52
,,,0.000145385,1.52
,,,0.000145386,1.52
,,,0.000145387,1.53667
,,,0.000145388,1.53667
,,,0.000145389,1.52
,,,0.00014539,1.52
,,,0.000145391,1.52
,,,0.000145392,1.52
,,,0.000145393,1.52
,,,0.000145394,1.50333
,,,0.000145395,1.50333
,,,0.000145396,1.53667
,,,0.000145397,1.63667
,,,0.000145398,1.65333
,,,0.000145399,1.60333
,,,0.0001454,1.60333
,,,0.000145401,1.63667
,,,0.000145402,1.62
,,,0.000145403,1.62
,,,0.000145404,1.62
,,,0.000145405,1.62
,,,0.000145406,1.65333
,,,0.000145407,1.67
,,,0.000145408,1.67
,,,0.000145409,1.67
,,,0.00014541,1.65333
,,,0.000145411,1.62
,,,0.000145412,1.58667
,,,0.000145413,1.60333
,,,0.000145414,1.60333
,,,0.000145415,1.57
,,,0.000145416,1.57
,,,0.000145417,1.57
,,,0.000145418,1.57
,,,0.000145419,1.57
,,,0.00014542,1.57
,,,0.000145421,1.57
,,,0.000145422,1.57
,,,0.000145423,1.55333
,,,0.000145424,1.55333
,,,0.000145425,1.55333
,,,0.000145426,1.55333
,,,0.000145427,1.55333
,,,0.000145428,1.55333
,,,0.000145429,1.55333
,,,0.00014543,1.55333
,,,0.000145431,1.55333
,,,0.000145432,1.55333
,,,0.000145433,1.57
,,,0.000145434,1.57
,,,0.000145435,1.57
,,,0.000145436,1.58667
,,,0.000145437,1.58667
,,,0.000145438,1.58667
,,,0.000145439,1.58667
,,,0.00014544,1.58667
,,,0.000145441,1.60333
,,,0.000145442,1.58667
,,,0.000145443,1.55333
,,,0.000145444,1.53667
,,,0.000145445,1.52
,,,0.000145446,1.50333
,,,0.000145447,1.48667
,,,0.000145448,1.47
,,,0.000145449,1.47
,,,0.00014545,1.47
,,,0.000145451,1.45333
